season,uuid,date_key,round_no,round_label,round_wind_index,round_kyoku_index,honba,riichi_sticks,seat,player,discard_no_in_round,player_discard_no_in_round,tile,normalized_tile,is_red_five,is_tsumogiri,is_riichi_declaration,dora_indicators,round_start_score
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,2,東1局,0,0,1,0,1,葡萄海ぶどう,14,5,9s,9s,0,0,0,9m,34000
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,2,東1局,0,0,1,0,1,葡萄海ぶどう,17,6,2p,2p,0,0,0,9m,34000
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,2,東1局,0,0,1,0,1,葡萄海ぶどう,22,7,1p,1p,0,0,0,9m,34000
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,1,1,8s,8s,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,4,2,7z,7z,0,0,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,6,3,1p,1p,0,0,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,9,4,8s,8s,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,12,5,4s,4s,0,0,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,15,6,9p,9p,0,0,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,17,7,2z,2z,0,0,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,20,8,6s,6s,0,0,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,23,9,4p,4p,0,0,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,26,10,2z,2z,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,29,11,6p,6p,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,32,12,3s,3s,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,35,13,1p,1p,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,38,14,9p,9p,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,41,15,1z,1z,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,44,16,3p,3p,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,46,17,2s,2s,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,49,18,6p,6p,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,3,東2局,0,1,0,0,1,葡萄海ぶどう,52,19,1z,1z,0,1,0,1z,25800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,4,東2局,0,1,1,0,1,葡萄海ぶどう,1,1,8s,8s,0,0,0,3p,26800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,4,東2局,0,1,1,0,1,葡萄海ぶどう,4,2,7p,7p,0,0,0,3p,26800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,4,東2局,0,1,1,0,1,葡萄海ぶどう,7,3,6s,6s,0,1,0,3p,26800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,4,東2局,0,1,1,0,1,葡萄海ぶどう,10,4,4p,4p,0,0,0,3p,26800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,4,東2局,0,1,1,0,1,葡萄海ぶどう,13,5,2s,2s,0,0,0,3p,26800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,4,東2局,0,1,1,0,1,葡萄海ぶどう,16,6,5p,5p,0,0,0,3p,26800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,4,東2局,0,1,1,0,1,葡萄海ぶどう,19,7,3p,3p,0,0,0,3p,26800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,4,東2局,0,1,1,0,1,葡萄海ぶどう,22,8,2p,2p,0,0,0,3p,26800
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,5,東3局,0,2,0,0,1,葡萄海ぶどう,3,1,9m,9m,0,0,0,3s,20700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,5,東3局,0,2,0,0,1,葡萄海ぶどう,6,2,1m,1m,0,0,0,3s,20700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,5,東3局,0,2,0,0,1,葡萄海ぶどう,9,3,1z,1z,0,0,0,3s,20700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,5,東3局,0,2,0,0,1,葡萄海ぶどう,12,4,5z,5z,0,0,0,3s,20700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,5,東3局,0,2,0,0,1,葡萄海ぶどう,15,5,9s,9s,0,0,0,3s,20700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,5,東3局,0,2,0,0,1,葡萄海ぶどう,18,6,2s,2s,0,0,0,3s,20700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,5,東3局,0,2,0,0,1,葡萄海ぶどう,21,7,8p,8p,0,0,1,3s,20700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,5,東3局,0,2,0,0,1,葡萄海ぶどう,24,8,7s,7s,0,1,0,3s,20700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,5,東3局,0,2,0,0,1,葡萄海ぶどう,27,9,3s,3s,0,1,0,3s,20700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,2,1,1m,1m,0,0,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,5,2,9m,9m,0,0,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,8,3,1z,1z,0,0,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,11,4,6z,6z,0,0,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,14,5,7z,7z,0,0,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,17,6,5z,5z,0,0,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,20,7,2z,2z,0,0,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,23,8,2z,2z,0,0,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,26,9,1m,1m,0,0,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,29,10,7z,7z,0,0,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,32,11,5z,5z,0,0,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,6,南1局,1,0,0,0,1,葡萄海ぶどう,35,12,1z,1z,0,1,0,5s,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,7,南2局,1,1,0,0,1,葡萄海ぶどう,1,1,5s,5s,0,0,0,9m,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,7,南2局,1,1,0,0,1,葡萄海ぶどう,4,2,2p,2p,0,0,0,9m,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,7,南2局,1,1,0,0,1,葡萄海ぶどう,7,3,9m,9m,0,0,0,9m,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,7,南2局,1,1,0,0,1,葡萄海ぶどう,10,4,8p,8p,0,0,0,9m,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,7,南2局,1,1,0,0,1,葡萄海ぶどう,13,5,9s,9s,0,0,0,9m,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,7,南2局,1,1,0,0,1,葡萄海ぶどう,16,6,2z,2z,0,0,0,9m,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,7,南2局,1,1,0,0,1,葡萄海ぶどう,19,7,1p,1p,0,0,0,9m,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,7,南2局,1,1,0,0,1,葡萄海ぶどう,22,8,7p,7p,0,0,0,9m,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,7,南2局,1,1,0,0,1,葡萄海ぶどう,25,9,6z,6z,0,0,0,9m,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,7,南2局,1,1,0,0,1,葡萄海ぶどう,28,10,4p,4p,0,0,0,9m,11700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,8,南3局,1,2,0,0,1,葡萄海ぶどう,3,1,1m,1m,0,0,0,7s,9700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,8,南3局,1,2,0,0,1,葡萄海ぶどう,6,2,1m,1m,0,0,0,7s,9700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,8,南3局,1,2,0,0,1,葡萄海ぶどう,9,3,6z,6z,0,0,0,7s,9700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,8,南3局,1,2,0,0,1,葡萄海ぶどう,12,4,7p,7p,0,0,0,7s,9700
2,260420-b9d99a85-b14f-4349-9eaa-c2d6234f8388,260420,8,南3局,1,2,0,0,1,葡萄海ぶどう,15,5,2p,2p,0,0,0,7s,9700
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,3,1,1m,1m,0,0,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,6,2,1z,1z,0,0,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,8,3,2z,2z,0,0,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,11,4,6z,6z,0,0,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,14,5,6p,6p,0,0,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,17,6,4p,4p,0,0,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,20,7,5z,5z,0,0,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,23,8,3z,3z,0,0,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,26,9,5p,5p,0,1,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,29,10,3z,3z,0,1,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,32,11,3s,3s,0,0,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,35,12,9m,9m,0,1,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,38,13,8p,8p,0,1,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,41,14,7s,7s,0,1,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,1,東1局,0,0,0,0,2,葡萄海ぶどう,44,15,9m,9m,0,1,0,2z,35000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,2,東2局,0,1,0,0,2,葡萄海ぶどう,2,1,5p,5p,0,0,0,9s,45000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,2,東2局,0,1,0,0,2,葡萄海ぶどう,4,2,8s,8s,0,0,0,9s,45000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,2,東2局,0,1,0,0,2,葡萄海ぶどう,7,3,5s,5s,0,0,0,9s,45000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,2,東2局,0,1,0,0,2,葡萄海ぶどう,10,4,5s,5s,0,1,0,9s,45000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,2,東2局,0,1,0,0,2,葡萄海ぶどう,13,5,2z,2z,0,1,0,9s,45000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,2,東2局,0,1,0,0,2,葡萄海ぶどう,16,6,7z,7z,0,0,0,9s,45000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,2,東2局,0,1,0,0,2,葡萄海ぶどう,19,7,6z,6z,0,1,0,9s,45000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,2,東2局,0,1,0,0,2,葡萄海ぶどう,22,8,1p,1p,0,0,0,9s,45000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,2,東2局,0,1,0,0,2,葡萄海ぶどう,25,9,1m,1m,0,1,0,9s,45000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,2,東2局,0,1,0,0,2,葡萄海ぶどう,27,10,1z,1z,0,0,0,9s,45000
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,1,1,1p,1p,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,4,2,3p,3p,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,7,3,6z,6z,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,10,4,7z,7z,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,13,5,1p,1p,0,1,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,16,6,9m,9m,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,19,7,9m,9m,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,22,8,1m,1m,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,25,9,1z,1z,0,1,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,28,10,2s,2s,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,33,11,9p,9p,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,36,12,3z,3z,0,1,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,39,13,7p,7p,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,42,14,1s,1s,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,45,15,7s,7s,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,3,東3局,0,2,0,0,2,葡萄海ぶどう,48,16,7p,7p,0,0,0,6z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,4,南1局,1,0,0,0,2,葡萄海ぶどう,3,1,9m,9m,0,0,0,9m,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,4,南1局,1,0,0,0,2,葡萄海ぶどう,6,2,2z,2z,0,0,0,9m,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,4,南1局,1,0,0,0,2,葡萄海ぶどう,9,3,9s,9s,0,0,0,9m,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,4,南1局,1,0,0,0,2,葡萄海ぶどう,12,4,1z,1z,0,0,0,9m,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,4,南1局,1,0,0,0,2,葡萄海ぶどう,15,5,1s,1s,0,0,0,9m,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,4,南1局,1,0,0,0,2,葡萄海ぶどう,18,6,9m,9m,0,1,0,9m,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,4,南1局,1,0,0,0,2,葡萄海ぶどう,21,7,3z,3z,0,0,0,9m,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,4,南1局,1,0,0,0,2,葡萄海ぶどう,24,8,9p,9p,0,0,0,9m,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,4,南1局,1,0,0,0,2,葡萄海ぶどう,27,9,8s,8s,0,0,0,9m,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,5,南1局,1,0,1,0,2,葡萄海ぶどう,3,1,1m,1m,0,0,0,1z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,5,南1局,1,0,1,0,2,葡萄海ぶどう,6,2,1z,1z,0,0,0,1z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,5,南1局,1,0,1,0,2,葡萄海ぶどう,9,3,2z,2z,0,0,0,1z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,5,南1局,1,0,1,0,2,葡萄海ぶどう,12,4,6z,6z,0,0,0,1z,41100
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,6,南1局,1,0,2,0,2,葡萄海ぶどう,3,1,2z,2z,0,0,0,9s,40300
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,6,南1局,1,0,2,0,2,葡萄海ぶどう,6,2,8s,8s,0,0,0,9s,40300
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,6,南1局,1,0,2,0,2,葡萄海ぶどう,9,3,8p,8p,0,0,0,9s,40300
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,6,南1局,1,0,2,0,2,葡萄海ぶどう,12,4,1m,1m,0,0,0,9s,40300
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,6,南1局,1,0,2,0,2,葡萄海ぶどう,15,5,6s,6s,0,0,0,9s,40300
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,6,南1局,1,0,2,0,2,葡萄海ぶどう,18,6,5p,5p,0,0,0,9s,40300
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,6,南1局,1,0,2,0,2,葡萄海ぶどう,20,7,2s,2s,0,0,0,9s,40300
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,7,南1局,1,0,3,0,2,葡萄海ぶどう,3,1,6p,6p,0,0,0,9p,27900
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,7,南1局,1,0,3,0,2,葡萄海ぶどう,6,2,9s,9s,0,0,0,9p,27900
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,7,南1局,1,0,3,0,2,葡萄海ぶどう,9,3,4s,4s,0,0,0,9p,27900
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,7,南1局,1,0,3,0,2,葡萄海ぶどう,12,4,3z,3z,0,0,0,9p,27900
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,7,南1局,1,0,3,0,2,葡萄海ぶどう,15,5,8s,8s,0,1,0,9p,27900
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,7,南1局,1,0,3,0,2,葡萄海ぶどう,18,6,7z,7z,0,1,0,9p,27900
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,7,南1局,1,0,3,0,2,葡萄海ぶどう,21,7,1s,1s,0,0,0,9p,27900
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,7,南1局,1,0,3,0,2,葡萄海ぶどう,24,8,7z,7z,0,1,0,9p,27900
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,7,南1局,1,0,3,0,2,葡萄海ぶどう,27,9,1z,1z,0,1,0,9p,27900
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,7,南1局,1,0,3,0,2,葡萄海ぶどう,30,10,7p,7p,0,0,1,9p,27900
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,7,南1局,1,0,3,0,2,葡萄海ぶどう,33,11,6z,6z,0,1,0,9p,27900
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,8,南2局,1,1,0,0,2,葡萄海ぶどう,2,1,9m,9m,0,0,0,5z,24600
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,8,南2局,1,1,0,0,2,葡萄海ぶどう,5,2,1m,1m,0,0,0,5z,24600
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,8,南2局,1,1,0,0,2,葡萄海ぶどう,10,3,8s,8s,0,0,0,5z,24600
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,8,南2局,1,1,0,0,2,葡萄海ぶどう,13,4,1p,1p,0,0,0,5z,24600
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,8,南2局,1,1,0,0,2,葡萄海ぶどう,16,5,2s,2s,0,0,0,5z,24600
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,8,南2局,1,1,0,0,2,葡萄海ぶどう,19,6,2z,2z,0,0,1,5z,24600
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,8,南2局,1,1,0,0,2,葡萄海ぶどう,22,7,2p,2p,0,1,0,5z,24600
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,8,南2局,1,1,0,0,2,葡萄海ぶどう,25,8,2p,2p,0,1,0,5z,24600
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,8,南2局,1,1,0,0,2,葡萄海ぶどう,28,9,1m,1m,0,1,0,5z,24600
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,8,南2局,1,1,0,0,2,葡萄海ぶどう,31,10,6p,6p,0,1,0,5z,24600
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,1,1,2z,2z,0,0,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,4,2,7z,7z,0,0,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,7,3,2p,2p,0,0,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,10,4,3z,3z,0,0,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,13,5,9s,9s,0,0,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,16,6,6z,6z,0,0,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,19,7,3p,3p,0,0,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,22,8,8p,8p,0,0,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,25,9,7p,7p,0,0,1,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,28,10,8p,8p,0,1,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,31,11,7s,7s,0,1,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,34,12,4p,4p,0,1,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,37,13,1p,1p,0,1,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,40,14,1z,1z,0,1,0,6p,29800
2,260421-00ad02f1-80fc-4675-b0d3-49b55fa810ef,260421,9,南3局,1,2,0,0,2,葡萄海ぶどう,43,15,4s,4s,0,1,0,6p,29800
